timestamp,temperature,linear_time,normalized_time
2025-05-26 04:34:00+05:30,31.1,264.0,16.666666666666668
2025-05-26 04:36:30+05:30,31.1,266.5,16.833333333333332
2025-05-26 04:39:00+05:30,31.1,269.0,17.0
2025-05-26 04:41:30+05:30,31.1,271.5,17.166666666666668
2025-05-26 04:44:00+05:30,31.1,274.0,17.333333333333332
2025-05-26 04:46:30+05:30,31.1,276.5,17.5
2025-05-26 04:49:00+05:30,31.1,279.0,17.666666666666668
2025-05-26 04:51:30+05:30,31.1,281.5,17.833333333333332
2025-05-26 04:54:00+05:30,31.1,284.0,18.0
2025-05-26 04:56:30+05:30,31.1,286.5,18.166666666666668
2025-05-26 04:59:00+05:30,31.1,289.0,18.333333333333332
2025-05-26 05:01:30+05:30,31.1,291.5,18.5
2025-05-26 05:04:00+05:30,31.1,294.0,18.666666666666668
2025-05-26 05:06:30+05:30,31.1,296.5,18.833333333333332
2025-05-26 05:09:00+05:30,31.1,299.0,19.0
2025-05-26 05:11:30+05:30,31.1,301.5,19.166666666666668
2025-05-26 05:14:00+05:30,31.1,304.0,19.333333333333332
2025-05-26 05:16:30+05:30,31.1,306.5,19.5
2025-05-26 05:19:00+05:30,31.1,309.0,19.666666666666668
2025-05-26 05:21:30+05:30,31.1,311.5,19.833333333333332
2025-05-26 05:24:00+05:30,31.1,314.0,20.0
2025-05-26 05:26:30+05:30,31.1,316.5,20.166666666666668
2025-05-26 05:29:00+05:30,31.1,319.0,20.333333333333332
2025-05-26 05:31:30+05:30,31.1,321.5,20.5
2025-05-26 05:34:00+05:30,31.1,324.0,20.666666666666668
2025-05-26 05:36:30+05:30,31.1,326.5,20.833333333333332
2025-05-26 05:39:00+05:30,31.1,329.0,21.0
2025-05-26 05:41:30+05:30,31.1,331.5,21.166666666666668
2025-05-26 05:44:00+05:30,31.1,334.0,21.333333333333332
2025-05-26 05:46:30+05:30,31.1,336.5,21.5
2025-05-26 05:49:00+05:30,31.1,339.0,21.666666666666668
2025-05-26 05:51:30+05:30,31.1,341.5,21.833333333333332
2025-05-26 05:54:00+05:30,31.1,344.0,22.0
2025-05-26 05:56:30+05:30,31.1,346.5,22.166666666666668
2025-05-26 05:59:00+05:30,31.1,349.0,22.333333333333332
2025-05-26 06:01:30+05:30,31.1,351.5,22.5
2025-05-26 06:04:00+05:30,31.1,354.0,22.666666666666668
2025-05-26 06:06:30+05:30,31.1,356.5,22.833333333333332
2025-05-26 06:09:00+05:30,31.1,359.0,23.0
2025-05-26 06:11:30+05:30,31.1,361.5,23.166666666666668
2025-05-26 06:14:00+05:30,31.1,364.0,23.333333333333332
2025-05-26 06:16:30+05:30,31.1,366.5,23.5
2025-05-26 06:19:00+05:30,31.1,369.0,23.666666666666668
2025-05-26 06:21:30+05:30,31.1,371.5,23.833333333333332
2025-05-26 06:24:00+05:30,31.1,374.0,24.0
2025-05-26 06:26:30+05:30,31.1,376.5,24.166666666666668
2025-05-26 06:29:00+05:30,31.1,379.0,24.333333333333332
2025-05-26 06:31:30+05:30,31.1,381.5,24.5
2025-05-26 06:34:00+05:30,31.1,384.0,24.666666666666668
2025-05-26 06:36:30+05:30,31.1,386.5,24.833333333333332
2025-05-26 06:39:00+05:30,31.1,389.0,25.0
2025-05-26 06:41:30+05:30,31.1,391.5,25.166666666666668
2025-05-26 06:44:00+05:30,31.1,394.0,25.333333333333332
2025-05-26 06:46:30+05:30,31.1,396.5,25.5
2025-05-26 06:49:00+05:30,31.1,399.0,25.666666666666668
2025-05-26 06:51:30+05:30,31.1,401.5,25.833333333333332
2025-05-26 06:54:00+05:30,31.1,404.0,26.0
2025-05-26 06:56:30+05:30,31.1,406.5,26.166666666666668
2025-05-26 06:59:00+05:30,31.1,409.0,26.333333333333332
2025-05-26 07:01:30+05:30,31.1,411.5,26.5
2025-05-26 07:04:00+05:30,31.1,414.0,26.666666666666668
2025-05-26 07:06:30+05:30,31.1,416.5,26.833333333333332
2025-05-26 07:09:00+05:30,31.1,419.0,27.0
2025-05-26 07:11:30+05:30,31.1,421.5,27.166666666666668
2025-05-26 07:14:00+05:30,31.1,424.0,27.333333333333332
2025-05-26 07:16:30+05:30,31.1,426.5,27.5
2025-05-26 07:19:00+05:30,31.1,429.0,27.666666666666668
2025-05-26 07:21:30+05:30,31.1,431.5,27.833333333333332
2025-05-26 07:24:00+05:30,31.1,434.0,28.0
2025-05-26 07:26:30+05:30,31.1,436.5,28.166666666666668
2025-05-26 07:29:00+05:30,31.1,439.0,28.333333333333332
2025-05-26 07:31:30+05:30,31.1,441.5,28.5
2025-05-26 07:34:00+05:30,31.1,444.0,28.666666666666668
2025-05-26 07:36:30+05:30,31.1,446.5,28.833333333333332
2025-05-26 07:39:00+05:30,31.1,449.0,29.0
2025-05-26 07:41:30+05:30,31.1,451.5,29.166666666666668
2025-05-26 07:44:00+05:30,31.1,454.0,29.333333333333332
2025-05-26 07:46:30+05:30,31.1,456.5,29.5
2025-05-26 07:49:00+05:30,31.1,459.0,29.666666666666668
2025-05-26 07:51:30+05:30,31.1,461.5,29.833333333333332
2025-05-26 07:54:00+05:30,31.1,464.0,30.0
2025-05-26 07:56:30+05:30,31.1,466.5,30.166666666666668
2025-05-26 07:59:00+05:30,31.1,469.0,30.333333333333332
2025-05-26 08:01:30+05:30,31.1,471.5,30.5
2025-05-26 08:04:00+05:30,31.1,474.0,30.666666666666668
2025-05-26 08:06:30+05:30,31.1,476.5,30.833333333333332
2025-05-26 08:09:00+05:30,31.1,479.0,31.0
2025-05-26 08:11:30+05:30,31.1,481.5,31.166666666666668
2025-05-26 08:14:00+05:30,31.1,484.0,31.333333333333332
2025-05-26 08:16:30+05:30,31.1,486.5,31.5
2025-05-26 08:19:00+05:30,31.1,489.0,31.666666666666668
2025-05-26 08:21:30+05:30,31.1,491.5,31.833333333333332
2025-05-26 08:24:00+05:30,31.1,494.0,32.0
2025-05-26 08:26:30+05:30,31.0,496.5,32.166666666666664
2025-05-26 08:29:00+05:30,30.9,499.0,32.333333333333336
2025-05-26 08:31:30+05:30,30.8,501.5,32.5
2025-05-26 08:34:00+05:30,30.8,504.0,32.666666666666664
2025-05-26 08:36:30+05:30,30.7,506.5,32.833333333333336
2025-05-26 08:39:00+05:30,30.6,509.0,33.0
2025-05-26 08:41:30+05:30,30.5,511.5,33.166666666666664
2025-05-26 08:44:00+05:30,30.4,514.0,33.333333333333336
2025-05-26 08:46:30+05:30,30.4,516.5,33.5
2025-05-26 08:49:00+05:30,30.3,519.0,33.666666666666664
2025-05-26 08:51:30+05:30,30.2,521.5,33.833333333333336
2025-05-26 08:54:00+05:30,30.1,524.0,34.0
2025-05-26 08:56:30+05:30,30.1,526.5,34.166666666666664
2025-05-26 08:59:00+05:30,30.1,529.0,34.333333333333336
2025-05-26 09:01:30+05:30,30.1,531.5,34.5
2025-05-26 09:04:00+05:30,30.1,534.0,34.666666666666664
2025-05-26 09:06:30+05:30,30.1,536.5,34.833333333333336
2025-05-26 09:09:00+05:30,30.1,539.0,35.0
2025-05-26 09:11:30+05:30,30.1,541.5,35.166666666666664
2025-05-26 09:14:00+05:30,30.1,544.0,35.333333333333336
2025-05-26 09:16:30+05:30,30.1,546.5,35.5
2025-05-26 09:19:00+05:30,30.1,549.0,35.666666666666664
2025-05-26 09:21:30+05:30,30.1,551.5,35.833333333333336
2025-05-26 09:24:00+05:30,30.1,554.0,36.0
2025-05-26 09:26:30+05:30,30.0,556.5,36.166666666666664
2025-05-26 09:29:00+05:30,29.9,559.0,36.333333333333336
2025-05-26 09:31:30+05:30,29.8,561.5,36.5
2025-05-26 09:34:00+05:30,29.8,564.0,36.666666666666664
2025-05-26 09:36:30+05:30,29.7,566.5,36.833333333333336
2025-05-26 09:39:00+05:30,29.6,569.0,37.0
2025-05-26 09:41:30+05:30,29.5,571.5,37.166666666666664
2025-05-26 09:44:00+05:30,29.4,574.0,37.333333333333336
2025-05-26 09:46:30+05:30,29.4,576.5,37.5
2025-05-26 09:49:00+05:30,29.3,579.0,37.666666666666664
2025-05-26 09:51:30+05:30,29.2,581.5,37.833333333333336
2025-05-26 09:54:00+05:30,29.1,584.0,38.0
2025-05-26 09:56:30+05:30,29.1,586.5,38.166666666666664
2025-05-26 09:59:00+05:30,29.1,589.0,38.333333333333336
2025-05-26 10:01:30+05:30,29.1,591.5,38.5
2025-05-26 10:04:00+05:30,29.1,594.0,38.666666666666664
2025-05-26 10:06:30+05:30,29.1,596.5,38.833333333333336
2025-05-26 10:09:00+05:30,29.1,599.0,39.0
2025-05-26 10:11:30+05:30,29.0,601.5,39.166666666666664
2025-05-26 10:14:00+05:30,28.9,604.0,39.333333333333336
2025-05-26 10:16:30+05:30,28.8,606.5,39.5
2025-05-26 10:19:00+05:30,28.8,609.0,39.666666666666664
2025-05-26 10:21:30+05:30,28.7,611.5,39.833333333333336
2025-05-26 10:24:00+05:30,28.6,614.0,40.0
2025-05-26 10:26:30+05:30,28.4,616.5,40.166666666666664
2025-05-26 10:29:00+05:30,28.2,619.0,40.333333333333336
2025-05-26 10:31:30+05:30,28.0,621.5,40.5
2025-05-26 10:34:00+05:30,27.9,624.0,40.666666666666664
2025-05-26 10:36:30+05:30,27.7,626.5,40.833333333333336
2025-05-26 10:39:00+05:30,27.5,629.0,41.0
2025-05-26 10:41:30+05:30,27.4,631.5,41.166666666666664
2025-05-26 10:44:00+05:30,27.3,634.0,41.333333333333336
2025-05-26 10:46:30+05:30,27.2,636.5,41.5
2025-05-26 10:49:00+05:30,27.2,639.0,41.666666666666664
2025-05-26 10:51:30+05:30,27.1,641.5,41.833333333333336
2025-05-26 10:54:00+05:30,27.0,644.0,42.0
2025-05-26 10:56:30+05:30,26.9,646.5,42.166666666666664
2025-05-26 10:59:00+05:30,26.8,649.0,42.333333333333336
2025-05-26 11:01:30+05:30,26.8,651.5,42.5
2025-05-26 11:04:00+05:30,26.7,654.0,42.666666666666664
2025-05-26 11:06:30+05:30,26.6,656.5,42.833333333333336
2025-05-26 11:09:00+05:30,26.5,659.0,43.0
2025-05-26 11:11:30+05:30,26.4,661.5,43.166666666666664
2025-05-26 11:14:00+05:30,26.3,664.0,43.333333333333336
2025-05-26 11:16:30+05:30,26.2,666.5,43.5
2025-05-26 11:19:00+05:30,26.2,669.0,43.666666666666664
2025-05-26 11:21:30+05:30,26.1,671.5,43.833333333333336
2025-05-26 11:24:00+05:30,26.0,674.0,44.0
2025-05-26 11:26:30+05:30,26.2,676.5,44.166666666666664
2025-05-26 11:29:00+05:30,26.3,679.0,44.333333333333336
2025-05-26 11:31:30+05:30,26.5,681.5,44.5
2025-05-26 11:34:00+05:30,26.7,684.0,44.666666666666664
2025-05-26 11:36:30+05:30,26.8,686.5,44.833333333333336
2025-05-26 11:39:00+05:30,27.0,689.0,45.0
2025-05-26 11:41:30+05:30,27.0,691.5,45.166666666666664
2025-05-26 11:44:00+05:30,27.0,694.0,45.333333333333336
2025-05-26 11:46:30+05:30,27.0,696.5,45.5
2025-05-26 11:49:00+05:30,27.0,699.0,45.666666666666664
2025-05-26 11:51:30+05:30,27.0,701.5,45.833333333333336
2025-05-26 11:54:00+05:30,27.0,704.0,46.0
2025-05-26 11:56:30+05:30,27.1,706.5,46.166666666666664
2025-05-26 11:59:00+05:30,27.2,709.0,46.333333333333336
2025-05-26 12:01:30+05:30,27.3,711.5,46.5
2025-05-26 12:04:00+05:30,27.4,714.0,46.666666666666664
2025-05-26 12:06:30+05:30,27.5,716.5,46.833333333333336
2025-05-26 12:09:00+05:30,27.6,719.0,47.0
2025-05-26 12:11:30+05:30,27.6,721.5,47.166666666666664
2025-05-26 12:14:00+05:30,27.6,724.0,47.333333333333336
2025-05-26 12:16:30+05:30,27.6,726.5,47.5
2025-05-26 12:19:00+05:30,27.6,729.0,47.666666666666664
2025-05-26 12:21:30+05:30,27.6,731.5,47.833333333333336
2025-05-26 12:24:00+05:30,27.6,734.0,48.0
2025-05-26 12:26:30+05:30,27.7,736.5,48.166666666666664
2025-05-26 12:29:00+05:30,27.8,739.0,48.333333333333336
2025-05-26 12:31:30+05:30,27.9,741.5,48.5
2025-05-26 12:34:00+05:30,28.0,744.0,48.666666666666664
2025-05-26 12:36:30+05:30,28.1,746.5,48.833333333333336
2025-05-26 12:39:00+05:30,28.2,749.0,49.0
2025-05-26 12:41:30+05:30,28.2,751.5,49.166666666666664
2025-05-26 12:44:00+05:30,28.2,754.0,49.333333333333336
2025-05-26 12:46:30+05:30,28.2,756.5,49.5
2025-05-26 12:49:00+05:30,28.2,759.0,49.666666666666664
2025-05-26 12:51:30+05:30,28.2,761.5,49.833333333333336
2025-05-26 12:54:00+05:30,28.2,764.0,50.0
2025-05-26 12:56:30+05:30,28.2,766.5,50.166666666666664
2025-05-26 12:59:00+05:30,28.2,769.0,50.333333333333336
2025-05-26 13:01:30+05:30,28.2,771.5,50.5
2025-05-26 13:04:00+05:30,28.2,774.0,50.666666666666664
2025-05-26 13:06:30+05:30,28.2,776.5,50.833333333333336
2025-05-26 13:09:00+05:30,28.2,779.0,51.0
2025-05-26 13:11:30+05:30,28.2,781.5,51.166666666666664
2025-05-26 13:14:00+05:30,28.2,784.0,51.333333333333336
2025-05-26 13:16:30+05:30,28.2,786.5,51.5
2025-05-26 13:19:00+05:30,28.2,789.0,51.666666666666664
2025-05-26 13:21:30+05:30,28.2,791.5,51.833333333333336
2025-05-26 13:24:00+05:30,28.2,794.0,52.0
2025-05-26 13:26:30+05:30,28.3,796.5,52.166666666666664
2025-05-26 13:29:00+05:30,28.4,799.0,52.333333333333336
2025-05-26 13:31:30+05:30,28.5,801.5,52.5
2025-05-26 13:34:00+05:30,28.6,804.0,52.666666666666664
2025-05-26 13:36:30+05:30,28.7,806.5,52.833333333333336
2025-05-26 13:39:00+05:30,28.8,809.0,53.0
2025-05-26 13:41:30+05:30,28.7,811.5,53.166666666666664
2025-05-26 13:44:00+05:30,28.6,814.0,53.333333333333336
2025-05-26 13:46:30+05:30,28.6,816.5,53.5
2025-05-26 13:49:00+05:30,28.5,819.0,53.666666666666664
2025-05-26 13:51:30+05:30,28.4,821.5,53.833333333333336
2025-05-26 13:54:00+05:30,28.3,824.0,54.0
2025-05-26 13:56:30+05:30,28.3,826.5,54.166666666666664
2025-05-26 13:59:00+05:30,28.3,829.0,54.333333333333336
2025-05-26 14:01:30+05:30,28.3,831.5,54.5
2025-05-26 14:04:00+05:30,28.3,834.0,54.666666666666664
2025-05-26 14:06:30+05:30,28.3,836.5,54.833333333333336
2025-05-26 14:09:00+05:30,28.3,839.0,55.0
2025-05-26 14:11:30+05:30,28.3,841.5,55.166666666666664
2025-05-26 14:14:00+05:30,28.3,844.0,55.333333333333336
2025-05-26 14:16:30+05:30,28.3,846.5,55.5
2025-05-26 14:19:00+05:30,28.3,849.0,55.666666666666664
2025-05-26 14:21:30+05:30,28.3,851.5,55.833333333333336
2025-05-26 14:24:00+05:30,28.3,854.0,56.0
2025-05-26 14:26:30+05:30,28.3,856.5,56.166666666666664
2025-05-26 14:29:00+05:30,28.3,859.0,56.333333333333336
2025-05-26 14:31:30+05:30,28.2,861.5,56.5
2025-05-26 14:34:00+05:30,28.2,864.0,56.666666666666664
2025-05-26 14:36:30+05:30,28.2,866.5,56.833333333333336
2025-05-26 14:39:00+05:30,28.2,869.0,57.0
2025-05-26 14:41:30+05:30,28.2,871.5,57.166666666666664
2025-05-26 14:44:00+05:30,28.2,874.0,57.333333333333336
2025-05-26 14:46:30+05:30,28.2,876.5,57.5
2025-05-26 14:49:00+05:30,28.2,879.0,57.666666666666664
2025-05-26 14:51:30+05:30,28.2,881.5,57.833333333333336
2025-05-26 14:54:00+05:30,28.2,884.0,58.0
2025-05-26 14:56:30+05:30,28.2,886.5,58.166666666666664
2025-05-26 14:59:00+05:30,28.2,889.0,58.333333333333336
2025-05-26 15:01:30+05:30,28.2,891.5,58.5
2025-05-26 15:04:00+05:30,28.2,894.0,58.666666666666664
2025-05-26 15:06:30+05:30,28.2,896.5,58.833333333333336
2025-05-26 15:09:00+05:30,28.2,899.0,59.0
2025-05-26 15:11:30+05:30,28.6,901.5,59.166666666666664
2025-05-26 15:14:00+05:30,29.0,904.0,59.333333333333336
2025-05-26 15:16:30+05:30,29.4,906.5,59.5
2025-05-26 15:19:00+05:30,29.7,909.0,59.666666666666664
2025-05-26 15:21:30+05:30,30.1,911.5,59.833333333333336
2025-05-26 15:24:00+05:30,30.5,914.0,60.0
2025-05-26 15:26:30+05:30,30.3,916.5,60.166666666666664
2025-05-26 15:29:00+05:30,30.1,919.0,60.333333333333336
2025-05-26 15:31:30+05:30,29.9,921.5,60.5
2025-05-26 15:34:00+05:30,29.7,924.0,60.666666666666664
2025-05-26 15:36:30+05:30,29.5,926.5,60.833333333333336
2025-05-26 15:39:00+05:30,29.3,929.0,61.0
2025-05-26 15:41:30+05:30,29.0,931.5,61.166666666666664
2025-05-26 15:44:00+05:30,28.8,934.0,61.333333333333336
2025-05-26 15:46:30+05:30,28.6,936.5,61.5
2025-05-26 15:49:00+05:30,28.3,939.0,61.666666666666664
2025-05-26 15:51:30+05:30,28.0,941.5,61.833333333333336
2025-05-26 15:54:00+05:30,27.8,944.0,62.0
2025-05-26 15:56:30+05:30,27.7,946.5,62.166666666666664
2025-05-26 15:59:00+05:30,27.6,949.0,62.333333333333336
2025-05-26 16:01:30+05:30,27.5,951.5,62.5
2025-05-26 16:04:00+05:30,27.4,954.0,62.666666666666664
2025-05-26 16:06:30+05:30,27.3,956.5,62.833333333333336
2025-05-26 16:09:00+05:30,27.2,959.0,63.0
2025-05-26 16:11:30+05:30,27.1,961.5,63.166666666666664
2025-05-26 16:14:00+05:30,27.0,964.0,63.333333333333336
2025-05-26 16:16:30+05:30,27.0,966.5,63.5
2025-05-26 16:19:00+05:30,26.9,969.0,63.666666666666664
2025-05-26 16:21:30+05:30,26.8,971.5,63.833333333333336
2025-05-26 16:24:00+05:30,26.7,974.0,64.0
2025-05-26 16:26:30+05:30,26.7,976.5,64.16666666666667
2025-05-26 16:29:00+05:30,26.7,979.0,64.33333333333333
2025-05-26 16:31:30+05:30,26.7,981.5,64.5
2025-05-26 16:34:00+05:30,26.7,984.0,64.66666666666667
2025-05-26 16:36:30+05:30,26.7,986.5,64.83333333333333
2025-05-26 16:39:00+05:30,26.7,989.0,65.0
2025-05-26 16:41:30+05:30,26.7,991.5,65.16666666666667
2025-05-26 16:44:00+05:30,26.7,994.0,65.33333333333333
2025-05-26 16:46:30+05:30,26.7,996.5,65.5
2025-05-26 16:49:00+05:30,26.7,999.0,65.66666666666667
2025-05-26 16:51:30+05:30,26.7,1001.5,65.83333333333333
2025-05-26 16:54:00+05:30,26.7,1004.0,66.0
2025-05-26 16:56:30+05:30,26.6,1006.5,66.16666666666667
2025-05-26 16:59:00+05:30,26.5,1009.0,66.33333333333333
2025-05-26 17:01:30+05:30,26.4,1011.5,66.5
2025-05-26 17:04:00+05:30,26.3,1014.0,66.66666666666667
2025-05-26 17:06:30+05:30,26.2,1016.5,66.83333333333333
2025-05-26 17:09:00+05:30,26.1,1019.0,67.0
2025-05-26 17:11:30+05:30,26.1,1021.5,67.16666666666667
2025-05-26 17:14:00+05:30,26.1,1024.0,67.33333333333333
2025-05-26 17:16:30+05:30,26.1,1026.5,67.5
2025-05-26 17:19:00+05:30,26.1,1029.0,67.66666666666667
2025-05-26 17:21:30+05:30,26.1,1031.5,67.83333333333333
2025-05-26 17:24:00+05:30,26.1,1034.0,68.0
2025-05-26 17:26:30+05:30,26.2,1036.5,68.16666666666667
2025-05-26 17:29:00+05:30,26.3,1039.0,68.33333333333333
2025-05-26 17:31:30+05:30,26.4,1041.5,68.5
2025-05-26 17:34:00+05:30,26.5,1044.0,68.66666666666667
2025-05-26 17:36:30+05:30,26.6,1046.5,68.83333333333333
2025-05-26 17:39:00+05:30,26.7,1049.0,69.0
2025-05-26 17:41:30+05:30,26.7,1051.5,69.16666666666667
2025-05-26 17:44:00+05:30,26.7,1054.0,69.33333333333333
2025-05-26 17:46:30+05:30,26.7,1056.5,69.5
2025-05-26 17:49:00+05:30,26.7,1059.0,69.66666666666667
2025-05-26 17:51:30+05:30,26.7,1061.5,69.83333333333333
2025-05-26 17:54:00+05:30,26.7,1064.0,70.0
2025-05-26 17:56:30+05:30,26.6,1066.5,70.16666666666667
2025-05-26 17:59:00+05:30,26.5,1069.0,70.33333333333333
2025-05-26 18:01:30+05:30,26.4,1071.5,70.5
2025-05-26 18:04:00+05:30,26.4,1074.0,70.66666666666667
2025-05-26 18:06:30+05:30,26.3,1076.5,70.83333333333333
2025-05-26 18:09:00+05:30,26.2,1079.0,71.0
2025-05-26 18:11:30+05:30,26.2,1081.5,71.16666666666667
2025-05-26 18:14:00+05:30,26.2,1084.0,71.33333333333333
2025-05-26 18:16:30+05:30,26.2,1086.5,71.5
2025-05-26 18:19:00+05:30,26.2,1089.0,71.66666666666667
2025-05-26 18:21:30+05:30,26.2,1091.5,71.83333333333333
2025-05-26 18:24:00+05:30,26.2,1094.0,72.0
2025-05-26 18:26:30+05:30,26.1,1096.5,72.16666666666667
2025-05-26 18:29:00+05:30,26.0,1099.0,72.33333333333333
2025-05-26 18:31:30+05:30,26.0,1101.5,72.5
2025-05-26 18:34:00+05:30,25.9,1104.0,72.66666666666667
2025-05-26 18:36:30+05:30,25.8,1106.5,72.83333333333333
2025-05-26 18:39:00+05:30,25.7,1109.0,73.0
