timestamp,temperature,linear_time,normalized_time,regression_temperature
2025-05-26 03:16:30+05:30,30.8,186.5,11.5,27.46347103591708
2025-05-26 03:19:00+05:30,30.9,189.0,11.666666666666666,27.29145869996265
2025-05-26 03:21:30+05:30,31.0,191.5,11.833333333333334,27.122760905291017
2025-05-26 03:24:00+05:30,31.1,194.0,12.0,26.957347650312805
2025-05-26 03:26:30+05:30,31.1,196.5,12.166666666666666,26.79518910054218
2025-05-26 03:29:00+05:30,31.1,199.0,12.333333333333334,26.63625558795657
2025-05-26 03:31:30+05:30,31.1,201.5,12.5,26.48051761035807
2025-05-26 03:34:00+05:30,31.1,204.0,12.666666666666666,26.327945830736684
2025-05-26 03:36:30+05:30,31.1,206.5,12.833333333333334,26.17851107663522
2025-05-26 03:39:00+05:30,31.1,209.0,13.0,26.03218433951597
2025-05-26 03:41:30+05:30,31.1,211.5,13.166666666666666,25.888936774129135
2025-05-26 03:44:00+05:30,31.1,214.0,13.333333333333334,25.74873969788296
2025-05-26 03:46:30+05:30,31.1,216.5,13.5,25.611564590215615
2025-05-26 03:49:00+05:30,31.1,219.0,13.666666666666666,25.477383091968793
2025-05-26 03:51:30+05:30,31.1,221.5,13.833333333333334,25.346167004763036
2025-05-26 03:54:00+05:30,31.1,224.0,14.0,25.21788829037479
2025-05-26 03:56:30+05:30,31.1,226.5,14.166666666666666,25.092519070115173
2025-05-26 03:59:00+05:30,31.1,229.0,14.333333333333334,24.97003162421043
2025-05-26 04:01:30+05:30,31.1,231.5,14.5,24.850398391184147
2025-05-26 04:04:00+05:30,31.1,234.0,14.666666666666666,24.73359196724112
2025-05-26 04:06:30+05:30,31.1,236.5,14.833333333333334,24.61958510565299
2025-05-26 04:09:00+05:30,31.1,239.0,15.0,24.508350716145507
2025-05-26 04:11:30+05:30,31.1,241.5,15.166666666666666,24.399861864287537
2025-05-26 04:14:00+05:30,31.1,244.0,15.333333333333334,24.294091770881757
2025-05-26 04:16:30+05:30,31.1,246.5,15.5,24.19101381135703
2025-05-26 04:19:00+05:30,31.1,249.0,15.666666666666666,24.090601515162486
2025-05-26 04:21:30+05:30,31.1,251.5,15.833333333333334,23.992828565163233
2025-05-26 04:24:00+05:30,31.1,254.0,16.0,23.897668797037838
2025-05-26 04:26:30+05:30,31.1,256.5,16.166666666666668,23.80509619867739
2025-05-26 04:29:00+05:30,31.1,259.0,16.333333333333332,23.71508490958633
2025-05-26 04:31:30+05:30,31.1,261.5,16.5,23.62760922028484
2025-05-26 04:34:00+05:30,31.1,264.0,16.666666666666668,23.542643571713015
2025-05-26 04:36:30+05:30,31.1,266.5,16.833333333333332,23.460162554636632
2025-05-26 04:39:00+05:30,31.1,269.0,17.0,23.380140909054575
2025-05-26 04:41:30+05:30,31.1,271.5,17.166666666666668,23.30255352360796
2025-05-26 04:44:00+05:30,31.1,274.0,17.333333333333332,23.22737543499087
2025-05-26 04:46:30+05:30,31.1,276.5,17.5,23.15458182736277
2025-05-26 04:49:00+05:30,31.1,279.0,17.666666666666668,23.08414803176257
2025-05-26 04:51:30+05:30,31.1,281.5,17.833333333333332,23.016049525524295
2025-05-26 04:54:00+05:30,31.1,284.0,18.0,22.950261931694442
2025-05-26 04:56:30+05:30,31.1,286.5,18.166666666666668,22.886761018450958
2025-05-26 04:59:00+05:30,31.1,289.0,18.333333333333332,22.825522698523844
2025-05-26 05:01:30+05:30,31.1,291.5,18.5,22.76652302861739
2025-05-26 05:04:00+05:30,31.1,294.0,18.666666666666668,22.709738208834043
2025-05-26 05:06:30+05:30,31.1,296.5,18.833333333333332,22.655144582099933
2025-05-26 05:09:00+05:30,31.1,299.0,19.0,22.602718633591934
2025-05-26 05:11:30+05:30,31.1,301.5,19.166666666666668,22.552436990166456
2025-05-26 05:14:00+05:30,31.1,304.0,19.333333333333332,22.504276419789733
2025-05-26 05:16:30+05:30,31.1,306.5,19.5,22.45821383096984
2025-05-26 05:19:00+05:30,31.1,309.0,19.666666666666668,22.41422627219023
2025-05-26 05:21:30+05:30,31.1,311.5,19.833333333333332,22.372290931344907
2025-05-26 05:24:00+05:30,31.1,314.0,20.0,22.332385135175215
2025-05-26 05:26:30+05:30,31.1,316.5,20.166666666666668,22.29448634870823
2025-05-26 05:29:00+05:30,31.1,319.0,20.333333333333332,22.258572174696667
2025-05-26 05:31:30+05:30,31.1,321.5,20.5,22.224620353060526
2025-05-26 05:34:00+05:30,31.1,324.0,20.666666666666668,22.192608760330188
2025-05-26 05:36:30+05:30,31.1,326.5,20.833333333333332,22.162515409091185
2025-05-26 05:39:00+05:30,31.1,329.0,21.0,22.134318447430502
2025-05-26 05:41:30+05:30,31.1,331.5,21.166666666666668,22.1079961583845
2025-05-26 05:44:00+05:30,31.1,334.0,21.333333333333332,22.083526959388358
2025-05-26 05:46:30+05:30,31.1,336.5,21.5,22.060889401727174
2025-05-26 05:49:00+05:30,31.1,339.0,21.666666666666668,22.040062169988555
2025-05-26 05:51:30+05:30,31.1,341.5,21.833333333333332,22.021024081516828
2025-05-26 05:54:00+05:30,31.1,344.0,22.0,22.003754085868767
2025-05-26 05:56:30+05:30,31.1,346.5,22.166666666666668,21.988231264270937
2025-05-26 05:59:00+05:30,31.1,349.0,22.333333333333332,21.97443482907856
2025-05-26 06:01:30+05:30,31.1,351.5,22.5,21.962344123235905
2025-05-26 06:04:00+05:30,31.1,354.0,22.666666666666668,21.95193861973833
2025-05-26 06:06:30+05:30,31.1,356.5,22.833333333333332,21.94319792109576
2025-05-26 06:09:00+05:30,31.1,359.0,23.0,21.9361017587978
2025-05-26 06:11:30+05:30,31.1,361.5,23.166666666666668,21.930629992780297
2025-05-26 06:14:00+05:30,31.1,364.0,23.333333333333332,21.926762610893544
2025-05-26 06:16:30+05:30,31.1,366.5,23.5,21.924479728371935
2025-05-26 06:19:00+05:30,31.1,369.0,23.666666666666668,21.923761587305204
2025-05-26 06:21:30+05:30,31.1,371.5,23.833333333333332,21.92458855611118
2025-05-26 06:24:00+05:30,31.1,374.0,24.0,21.92694112901006
2025-05-26 06:26:30+05:30,31.1,376.5,24.166666666666668,21.930799925500185
2025-05-26 06:29:00+05:30,31.1,379.0,24.333333333333332,21.93614568983541
2025-05-26 06:31:30+05:30,31.1,381.5,24.5,21.94295929050393
2025-05-26 06:34:00+05:30,31.1,384.0,24.666666666666668,21.95122171970857
2025-05-26 06:36:30+05:30,31.1,386.5,24.833333333333332,21.96091409284876
2025-05-26 06:39:00+05:30,31.1,389.0,25.0,21.972017648003817
2025-05-26 06:41:30+05:30,31.1,391.5,25.166666666666668,21.984513745417864
2025-05-26 06:44:00+05:30,31.1,394.0,25.333333333333332,21.9983838669862
2025-05-26 06:46:30+05:30,31.1,396.5,25.5,22.01360961574315
2025-05-26 06:49:00+05:30,31.1,399.0,25.666666666666668,22.03017271535153
